CODIGO;NOMBRE;CATEGORIA;TECNOLOGIA;ALTITUD;LATITUD;LONGITUD;DEPARTAMENTO;MUNICIPIO;AREA_HIDROGRAFICA;ZONA_HIDROGRAFICA;SUBZONA_HIDROGRAFICA
13010040;FLECHA LA [13010040];Pluviométrica;Convencional;500;7.6333333330;-75.96666667;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13010050;URRA SANDUBO [13010050];Pluviográfica;Convencional;150;7.7515;-76.2277777780;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13015010;URRA 2 [13015010];Climática Ordinaria;Convencional;88;7.7333333330;-76.20;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13015020;TUCURA [13015020];Climática Ordinaria;Convencional;110;7.9666666670;-76.25;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13015030;CAMPO BELLO [13015030];Climática Principal;Convencional;78;7.9833333330;-76.23333333;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13015040;REPRESA URRA [13015040];Climática Principal;Convencional;300;8.0141666670;-76.20305556;Cordoba;Tierralta;Caribe;Sinú;Medio Sinú
13017010;DESPENSA LA [13017010];Limnigráfica;Convencional;106;7.8666666670;-76.28333333;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13017020;LIMON EL [13017020];Limnigráfica;Convencional;108;7.8333333330;-76.26666667;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13017030;SALTO VIEJO [13017030];Limnigráfica;Convencional;131;7.7833333330;-76.23333333;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13017040;SAN CONALITO [13017040];Limnimétrica;Convencional;100;7.6833333330;-76.11666667;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13017050;URRA SANDUBO [13017050];Limnigráfica;Automática con Telemetría;150;7.7515;-76.22777778;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13020010;DESPENSA LA [13020010];Pluviométrica;Convencional;160;7.8833330560;-76.2999997220;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13020020;CIELO EL [13020020];Pluviométrica;Convencional;650;7.9166666670;-76.41666667;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13020040;SAIZA [13020040];Pluviométrica;Convencional;287;7.70;-76.48333333;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13025010;SAIZA [13025010];Climática Principal;Convencional;287;7.70;-76.4833327780;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13025020;ESMERALDA LA [13025020];Climática Ordinaria;Convencional;170;7.8333333330;-76.25;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13025030;DESPENSA LA [13025030];Climática Ordinaria;Convencional;160;7.8833333330;-76.30;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13027010;ESMERALDA LA [13027010];Limnimétrica;Convencional;170;7.75;-76.25;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13027020;PUERTO MANGO [13027020];Limnimétrica;Convencional;150;7.6166666670;-76.30;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13027030;CANAFINA [13027030];Limnimétrica;Convencional;90;7.85;-76.31666667;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13027040;CANO BRAVO - AUT [13027040];Limnimétrica;Automática con Telemetría - Convencional;24;8.2358472220;-74.96043889;Cordoba;Ayapel;Caribe;Sinú;Medio Sinú
13030010;TIERRALTA [13030010];Pluviométrica;Convencional;100;8.1866666670;-76.05305556;Cordoba;Tierralta;Caribe;Sinú;Medio Sinú
13030030;URRA 1 [13030030];Climática Principal;Convencional;78;7.9833330560;-76.2333327780;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13035010;PUERTO NUEVO [13035010];Climática Principal;Convencional;145;7.95;-76.28333333;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13035501;AEROPUERTO LOS GARZONES [13035501];Sinóptica Secundaria;Automática con Telemetría;20;8.8258333330;-75.82513889;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13037010;ANGOSTURA DE URRA [13037010];Limnigráfica;Convencional;77;8;-76.25;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13037020;PALOMAS LAS [13037020];Limnimétrica;Convencional;27;8.45;-76.01666667;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13037030;PUERTO SALGAR - AUT [13037030];Limnimétrica;Automática con Telemetría;54;8.10;-76.10;Cordoba;Tierralta;Caribe;Sinú;Medio Sinú
13037040;CARRIZOLA [13037040];Limnimétrica;Convencional;55;8.1608333330;-76.09555556;Cordoba;Tierralta;Caribe;Sinú;Medio Sinú
13040010;QUIMARI [13040010];Pluviométrica;Convencional;200;8.0666666670;-76.33333333;Cordoba;Tierralta;Caribe;Sinú;Alto Sinú - Urrá
13040030;PEZVAL [13040030];Pluviométrica;Convencional;80;8.2622222220;-76.16916667;Cordoba;Valencia;Caribe;Sinú;Medio Sinú
13045010;JARAGUAY [13045010];Climática Ordinaria;Convencional;70;8.30;-76.08333333;Cordoba;Valencia;Caribe;Sinú;Medio Sinú
13047010;RUSIA [13047010];Limnimétrica;Convencional;110;8.2833333330;-76.26666667;Cordoba;Valencia;Caribe;Sinú;Medio Sinú
13047020;NUBES LAS [13047020];Limnimétrica;Convencional;70;8.3166666670;-76.10;Cordoba;Valencia;Caribe;Sinú;Medio Sinú
13047030;TIERRALTA [13047030];Limnigráfica;Convencional;100;8.1870555560;-76.06461111;Cordoba;Tierralta;Caribe;Sinú;Medio Sinú
13047040;TORO EL [13047040];Limnimétrica;Convencional;100;8.1134833330;-76.12793611;Cordoba;Tierralta;Caribe;Sinú;Medio Sinú
13047050;PASACABALLOS [13047050];Limnigráfica;Convencional;65;8.05;-76.20;Cordoba;Tierralta;Caribe;Sinú;Medio Sinú
13050010;SANTA LUCIA [13050010];Pluviométrica;Convencional;120;8.8486111110;-76.04527778;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13050020;SANTA CRUZ HACIENDA [13050020];Pluviométrica;Convencional;220;8.6675;-76.12388889;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13050030;LOMA VERDE [13050030];Pluviométrica;Convencional;100;8.5019444440;-76.17527778;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13050040;TRES PIEDRAS [13050040];Pluviométrica;Convencional;30;8.45;-75.96666667;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13055010;VORAGINE LA [13055010];Climática Ordinaria;Convencional;80;8.60;-76.03333333;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13055020;TENERIFE [13055020];Climática Ordinaria;Convencional;150;8.6833333330;-76.11666667;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13055030;GALAN [13055030];Climática Ordinaria;Convencional;30;8.6591666670;-75.9725;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13055040;INCODER - AUT [13055040];Agrometeorológica;Automática con Telemetría;37;8.7469444440;-75.91388889;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13057010;NUEVA COLOMBIA AUT [13057010];Limnimétrica;Automática con Telemetría - Convencional;20;8.4994444440;-75.97861111;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13060010;SAN ANTERITO [13060010];Pluviométrica;Convencional;75;8.5577777780;-75.86111111;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13060020;BUENOS AIRES [13060020];Pluviométrica;Convencional;55;8.4758333330;-75.76527778;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13060030;CARAMELO [13060030];Pluviométrica;Convencional;60;8.2661111110;-75.90388889;Cordoba;Tierralta;Caribe;Sinú;Medio Sinú
13065010;TORPEZA LA [13065010];Climática Ordinaria;Convencional;42;8.4333333330;-75.96666667;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13065020;MARACAYO [13065020];Climática Ordinaria;Convencional;25;8.41;-75.88;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13067010;TRES PIEDRAS [13067010];Limnimétrica;Convencional;20;8.4895;-75.95316667;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13067020;MONTERIA  - AUT [13067020];Limnimétrica;Automática con Telemetría - Convencional;15;8.7516111110;-75.89241667;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13067030;SANTA HELENA [13067030];Limnimétrica;Convencional;25;8.5654;-75.96590833;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13067040;MARACAYO [13067040];Limnimétrica;Convencional;25;8.41;-75.89;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13067050;TRES PALMAS [13067050];Limnimétrica;Convencional;18;8.5055555560;-75.95222222;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13067060;JUNQUILLO [13067060];Limnimétrica;Convencional;21;8.4079722220;-75.91208333;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13067070;PUENTE EL [13067070];Limnimétrica;Convencional;21;8.4333333330;-75.95;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13067080;BETANCI [13067080];Limnimétrica;Convencional;17;8.5040277780;-75.96369444;Cordoba;Montería;Caribe;Sinú;Medio Sinú
13070010;LIMON EL [13070010];Pluviométrica;Convencional;3;9.3361111110;-75.9375;Cordoba;San Bernardo Del Viento;Caribe;Sinú;Bajo Sinú
13070020;MOMIL [13070020];Pluviométrica;Convencional;20;9.2344444440;-75.68805556;Cordoba;Momil;Caribe;Sinú;Bajo Sinú
13070030;SABANA NUEVA [13070030];Pluviométrica;Convencional;20;9.0333333330;-75.83333333;Cordoba;San Pelayo;Caribe;Sinú;Bajo Sinú
13070040;RABOLARGO [13070040];Pluviométrica;Convencional;19;8.9506111110;-75.74247222;Cordoba;Cereté;Caribe;Sinú;Bajo Sinú
13070050;CERETE [13070050];Pluviométrica;Convencional;20;8.8903333330;-75.786250;Cordoba;Cereté;Caribe;Sinú;Bajo Sinú
13070060;CGA DE ORO [13070060];Pluviométrica;Convencional;10;8.8725;-75.6258327780;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13070070;BOCA DE LA CEIBA [13070070];Pluviométrica;Convencional;20;8.8299166670;-75.85611111;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070080;SIGLO EL [13070080];Pluviográfica;Convencional;40;8.95;-75.56666667;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13070090;SAN CARLOS [13070090];Pluviométrica;Convencional;60;8.7905555560;-75.70138889;Cordoba;San Carlos;Caribe;Sinú;Bajo Sinú
13070100;SANTA ROSA [13070100];Pluviométrica;Convencional;140;8.7411111110;-75.60141667;Cordoba;San Carlos;Caribe;Sinú;Bajo Sinú
13070110;CARRIZAL [13070110];Pluviométrica;Convencional;40;8.6819444440;-75.75352778;Cordoba;San Carlos;Caribe;Sinú;Bajo Sinú
13070120;CALLEMAR [13070120];Pluviométrica;Convencional;95;8.6975;-75.67777778;Cordoba;San Carlos;Caribe;Sinú;Bajo Sinú
13070130;CALIFORNIA [13070130];Pluviográfica;Convencional;13;8.7833333330;-75.83333333;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070140;COROZA 1 [13070140];Pluviográfica;Convencional;9;8.8333333330;-75.75;Cordoba;Cereté;Caribe;Sinú;Bajo Sinú
13070150;MOCARI [13070150];Pluviográfica;Convencional;14;8.80;-75.86666667;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070160;BERASTEGUI [13070160];Pluviométrica;Convencional;20;8.8833333330;-75.70;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13070170;BUENOS AIRES 1 [13070170];Pluviométrica;Convencional;9;8.7727777780;-75.74972222;Cordoba;San Carlos;Caribe;Sinú;Bajo Sinú
13070180;CARRILLO [13070180];Pluviométrica;Convencional;20;8.9844444440;-75.83177778;Cordoba;San Pelayo;Caribe;Sinú;Bajo Sinú
13070190;COROZA 2 [13070190];Pluviométrica;Convencional;9;8.8047222220;-75.7650;Cordoba;San Carlos;Caribe;Sinú;Bajo Sinú
13070200;COROCITO [13070200];Pluviométrica;Convencional;20;8.95;-75.80;Cordoba;San Pelayo;Caribe;Sinú;Bajo Sinú
13070210;COTORRA [13070210];Pluviométrica;Convencional;20;9.0333333330;-75.78333333;Cordoba;Cotorra;Caribe;Sinú;Bajo Sinú
13070220;FLOR DEL SINU [13070220];Pluviométrica;Convencional;13;8.8166666670;-75.85;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070230;HORIZONTE [13070230];Pluviométrica;Convencional;10;8.7666666670;-75.86666667;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070240;CERRO BAHIA [13070240];Pluviométrica;Convencional;50;9.30;-75.85;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13070250;TRAPICHE EL [13070250];Pluviométrica;Convencional;4;9.3166666670;-75.88333333;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13070260;LAMAS 3 [13070260];Pluviométrica;Convencional;18;8.7333333330;-75.85;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070270;MONTERIA [13070270];Pluviométrica;Convencional;17;8.8265277780;-75.84183333;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070280;SABANAL [13070280];Pluviométrica;Convencional;10;8.7886111110;-75.75138889;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070290;TAMPA [13070290];Pluviométrica;Convencional;20;8.6247222220;-75.76722222;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070300;CHIMA [13070300];Pluviométrica;Convencional;30;9.15;-75.61666667;Cordoba;Chima;Caribe;Sinú;Bajo Sinú
13070310;CHIMA [13070310];Pluviográfica;Convencional;30;9.15;-75.61666667;Cordoba;Chima;Caribe;Sinú;Bajo Sinú
13070320;CHIMA [13070320];Pluviométrica;Convencional;20;9.1333330560;-75.6333327780;Cordoba;Chima;Caribe;Sinú;Bajo Sinú
13070330;ICOTEAS LAS [13070330];Pluviográfica;Convencional;20;9.05;-75.76666667;Cordoba;Cotorra;Caribe;Sinú;Bajo Sinú
13070340;PALMA DE VINO [13070340];Pluviométrica;Convencional;20;8.7333333330;-75.80;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13070380;CERETE [13070380];Pluviométrica;Convencional;20;8.8850833330;-75.7974166670;Cordoba;Cereté;Caribe;Sinú;Bajo Sinú
13070390;CIENAGA DE ORO [13070390];Pluviométrica;Convencional;25;8.87;-75.63;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13070420;CNO EL MUERTO [13070420];Pluviométrica;Convencional;50;9.30;-75.85;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13070430;VENECIA [13070430];Pluviométrica;Convencional;50;9.1952777780;-75.54111111;Cordoba;San Andrés De Sotavento;Caribe;Sinú;Bajo Sinú
13070440;VILLA MARCELA [13070440];Pluviométrica;Convencional;40;9.3522222220;-75.71888889;Cordoba;San Antero;Caribe;Caribe - Litoral;Directos Caribe Golfo de Morrosquillo
13070450;AGUAS MOHOSAS [13070450];Pluviométrica;Convencional;75;9.2511111110;-75.49166667;Cordoba;San Andrés De Sotavento;Caribe;Caribe - Litoral;Directos Caribe Golfo de Morrosquillo
13075010;CHIMA [13075010];Climática Ordinaria;Convencional;20;9.150750;-75.62208333;Cordoba;Chima;Caribe;Sinú;Bajo Sinú
13075020;SALADO EL [13075020];Climática Ordinaria;Convencional;40;8.9138888890;-75.58222222;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13075030;TURIPANA [13075030];Climática Principal;Convencional;20;8.8395277780;-75.80188889;Cordoba;Cereté;Caribe;Sinú;Bajo Sinú
13075040;AEROPUERTO BERASTEGUI [13075040];Sinóptica Secundaria;Convencional;40;8.8833333330;-75.66666667;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13075050;UNIV DE CORDOBA [13075050];Agrometeorológica;Convencional;15;8.7938888890;-75.86152778;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13075060;MONTERIA [13075060];Climática Ordinaria;Convencional;20;8.75;-75.88333333;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13077010;SABANA NUEVA [13077010];Limnimétrica;Convencional;9;9.0322222220;-75.84583333;Cordoba;San Pelayo;Caribe;Sinú;Bajo Sinú
13077020;MOMIL [13077020];Limnimétrica;Convencional;8;9.2388888890;-75.67638889;Cordoba;Momil;Caribe;Sinú;Bajo Sinú
13077030;PALMA CENTRAL [13077030];Limnimétrica;Convencional;6;9.1956111110;-75.81819444;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13077040;LA DOCTRINA [13077040];Limnimétrica;Convencional;20;9.2972222220;-75.8927777780;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13077050;EL BONGO [13077050];Limnimétrica;Convencional;11;8.9375833330;-75.85641667;Cordoba;San Pelayo;Caribe;Sinú;Bajo Sinú
13077060;COTOCA ABAJO  - AUT [13077060];Limnimétrica;Automática con Telemetría - Convencional;6;9.2244444440;-75.83444444;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13077070;CIENAGA DE ORO [13077070];Limnimétrica;Convencional;10;8.87;-75.63;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13077080;HIGAL EL [13077080];Limnimétrica;Convencional;8;8.9441388890;-75.60286111;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13077090;BERASTEGUI [13077090];Limnimétrica;Convencional;9;8.9333333330;-75.71666667;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13077100;MOCARI [13077100];Limnigráfica;Convencional;14;8.80;-75.85;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13077110;CASA BOMBAS [13077110];Limnimétrica;Convencional;4;9.30;-75.90;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13077120;SAN CARLOS [13077120];Limnimétrica;Convencional;10;8.80;-75.70;Cordoba;San Carlos;Caribe;Sinú;Bajo Sinú
13077130;POLITO EL [13077130];Limnimétrica;Convencional;8;8.9666666670;-75.71666667;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13077140;PUENTE SAN CARLOS [13077140];Limnimétrica;Convencional;10;8.90;-75.73333333;Cordoba;Ciénaga De Oro;Caribe;Sinú;Bajo Sinú
13077150;CERETE [13077150];Limnimétrica;Convencional;20;8.8850833330;-75.79741667;Cordoba;Cereté;Caribe;Sinú;Bajo Sinú
13077160;VENECIA [13077160];Limnimétrica;Convencional;92;9.1833333330;-75.51666667;Cordoba;San Andrés De Sotavento;Caribe;Sinú;Bajo Sinú
13077170;LORICA [13077170];Limnimétrica;Convencional;5;9.2266722220;-75.81500833;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13077180;SICARA [13077180];Limnimétrica;Convencional;2;9.35;-75.95;Cordoba;San Bernardo Del Viento;Caribe;Sinú;Bajo Sinú
13077190;SOLEDAD [13077190];Limnimétrica;Convencional;1;9.35;-75.86666667;Cordoba;San Antero;Caribe;Sinú;Bajo Sinú
13077210;ESMERALDA LA [13077210];Limnimétrica;Convencional;60;9.20;-75.56666667;Cordoba;San Andrés De Sotavento;Caribe;Sinú;Bajo Sinú
13077220;BAJO GRANDE [13077220];Limnimétrica;Convencional;48;9.15;-75.51666667;Cordoba;San Andrés De Sotavento;Caribe;Sinú;Bajo Sinú
13077240;COCORILLA [13077240];Limnimétrica;Convencional;50;9.30;-75.78333333;Cordoba;San Antero;Caribe;Sinú;Bajo Sinú
13077250;MARIA LA [13077250];Limnimétrica;Convencional;120;9.20;-75.45;Sucre;Sincelejo;Caribe;Sinú;Bajo Sinú
13077260;CUESANTA ABAJO [13077260];Limnimétrica;Convencional;80;9.15;-75.51666667;Cordoba;San Andrés De Sotavento;Caribe;Sinú;Bajo Sinú
13077270;CRUZ CHIQUITA [13077270];Limnimétrica;Convencional;120;9.2166666670;-75.50;Cordoba;San Andrés De Sotavento;Caribe;Sinú;Bajo Sinú
13077280;GARZONES LOS [13077280];Limnimétrica;Convencional;18;8.8266388890;-75.84197222;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13077300;EL MONTON [13077300];Limnimétrica;Convencional;13;8.8683333330;-75.83555556;Cordoba;Montería;Caribe;Sinú;Bajo Sinú
13080010;SAN ANTONIO [13080010];Pluviométrica;Convencional;50;8.9358611110;-75.95333333;Cordoba;San Pelayo;Caribe;Sinú;Bajo Sinú
13080020;LORICA [13080020];Pluviométrica;Convencional;80;9.25;-75.83333333;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13080030;SAN ANTONIO [13080030];Pluviográfica;Convencional;50;8.9333333330;-75.98333333;Cordoba;San Pelayo;Caribe;Sinú;Bajo Sinú
13080040;LORICA [13080040];Pluviométrica;Convencional;80;9.25;-75.83333333;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13080060;DOCTRINA LA [13080060];Pluviométrica;Convencional;4;9.30;-75.88333333;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13085010;DOCTRINA LA [13085010];Climática Principal;Convencional;20;9.2972222220;-75.89277778;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13085030;SAN BERNARDO DEL VIENTO [13085030];Climática Ordinaria;Automática con Telemetría - Convencional;22;9.37;-75.95;Cordoba;San Bernardo Del Viento;Caribe;Sinú;Bajo Sinú
13085050;LORICA  ITA - AUT [13085050];Climática Principal;Automática con Telemetría;30;9.2527222220;-75.84441667;Cordoba;Lorica;Caribe;Sinú;Bajo Sinú
13087010;JUNIN [13087010];Limnimétrica;Convencional;24;9.2333333330;-76.03333333;Cordoba;San Bernardo Del Viento;Caribe;Sinú;Bajo Sinú
13090010;SABANETICA [13090010];Pluviométrica;Convencional;1;9.8288888890;-75.43277778;Sucre;San Onofre;Magdalena Cauca;Bajo Magdalena;Canal del Dique margen izquierda
13090020;SAN ONOFRE [13090020];Pluviométrica;Convencional;55;9.7541666670;-75.53805556;Sucre;San Onofre;Caribe;Caribe - Litoral;Directos Caribe Golfo de Morrosquillo
13090030;BERRUGAS [13090030];Pluviométrica;Convencional;1;9.9102777780;-75.60055556;Sucre;San Onofre;Caribe;Atrato - Darién;Río Andágueda
